user_name,date,time,session_nr,loop_nr,presented_sequence,recalled_sequence,outcome,mistakes_in_a_row,recall_time_in_s,sound_model,digit_length,session_time,time_between_digits,memory_method,tiredness,physical_activity,mental_state,motivation,location,session_mode,feedback
wobbler,17/11/2023,10:09:35,4,11,229150768,849150768.0,incorrect,2,7.814586162567139,1,9,00:03:06,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:09:50,4,12,71715743,71715743.0,correct,0,5.245610237121582,1,8,00:03:21,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:10:24,4,13,682868002,682868002.0,correct,0,15.276288986206056,1,9,00:03:56,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:11:21,4,14,3678296819,0.0,incorrect,1,43.82591485977173,1,10,00:04:52,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:12:08,4,15,8028889542,8028884592.0,incorrect,2,26.54016613960266,1,10,00:05:40,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:14:32,4,16,592612922,0.0,incorrect,3,131.39915704727173,1,9,00:08:03,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:14:58,4,17,9842384,9842324.0,incorrect,4,13.576042890548706,1,8,00:08:29,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:15:10,4,18,8768453,8768843.0,incorrect,5,3.4382832050323486,1,7,00:08:41,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:15:26,4,19,348451,348451.0,correct,0,3.663286924362183,1,6,00:08:57,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:15:40,4,20,4392905,4392905.0,correct,0,3.3483269214630127,1,7,00:09:12,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:15:52,4,21,2276037,220723.0,incorrect,1,2.0281660556793213,1,8,00:09:23,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:16:08,4,22,98405916,98405916.0,correct,0,5.5902979373931885,1,8,00:09:39,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:16:25,4,23,812866069,812866069.0,correct,0,6.854145765304565,1,9,00:09:57,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:16:39,4,24,1590357780,1590.0,incorrect,1,2.076366186141968,1,10,00:10:11,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:17:00,4,25,3312443688,3312443688.0,correct,0,7.587994813919067,1,10,00:10:32,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:17:19,4,26,29925278240,29992557820.0,incorrect,1,5.737667083740234,1,11,00:10:50,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:18:10,4,27,58402477246,2992477276.0,incorrect,2,38.42852473258972,1,11,00:11:42,0.0,10,4,0,8,9,9,2,
wobbler,17/11/2023,10:18:51,4,28,3357308181,,incorrect,3,6.047851085662842,1,10,00:12:22,0.0,10,4,0,8,9,9,2,
"wobbler,17/11/2023,10:19:32,4,29,823894609,,incorrect,4,8.257851123809814,1,9,00:12:43,0.0,10,4,0,8,9,9,2,""Esimene testimine, kõikidele numbritele ei olnud veel head seost"""
wobbler,19/11/2023,13:13:38,5,1,906524,906524.0,correct,0,3.949337720870972,1,6,00:00:22,2.0,10,6,0,7,9,9,1,
wobbler,19/11/2023,13:14:08,5,2,7112116,7112116.0,correct,0,6.519690036773682,1,7,00:04:01,2.0,10,6,0,7,9,9,1,
wobbler,19/11/2023,13:26:55,5,3,88241344,88241344.0,correct,0,5.594781875610352,1,8,00:04:33,2.0,10,6,0,7,9,9,1,
wobbler,19/11/2023,13:27:30,5,4,752734242,752734242.0,correct,0,5.359494686126709,1,9,00:17:23,2.0,10,6,0,7,9,9,1,
wobbler,19/11/2023,13:28:15,5,5,8215963858,8215963858.0,correct,0,11.911364078521729,1,10,00:18:09,2.0,10,6,0,7,9,9,1,
wobbler,19/11/2023,13:29:10,5,6,42417611664,42617611644.0,incorrect,1,20.49048519134521,1,11,00:19:04,2.0,10,6,0,7,9,9,1,
wobbler,19/11/2023,13:41:23,5,7,31052878117,0.0,incorrect,2,7.57304310798645,1,11,00:19:46,2.0,10,6,0,7,9,9,1,
wobbler,19/11/2023,13:42:06,5,8,9174364652,9174364652.0,correct,0,9.609249114990234,1,10,00:31:59,2.0,10,6,0,7,9,9,1,
wobbler,19/11/2023,13:47:47,5,9,28927367838,,incorrect,1,2.534514904022217,1,11,00:32:38,2.0,10,6,0,7,9,9,1,
wobbler,19/11/2023,16:47:00,6,1,145,145.0,correct,0,1.5228910446166992,1,3,00:00:04,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:47:09,6,2,9136,9136.0,correct,0,2.1793222427368164,1,4,00:00:14,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:47:18,6,3,12514,12514.0,correct,0,2.767441749572754,1,5,00:00:23,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:47:30,6,4,63978,63978.0,correct,0,4.190180063247681,1,6,00:00:34,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:47:44,6,5,2570929,2570929.0,correct,0,4.560942888259888,1,7,00:00:48,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:48:02,6,6,89953187,89953187.0,correct,0,7.062622785568237,1,8,00:01:07,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:48:30,6,7,120429657,120429657.0,correct,0,15.579768180847168,1,9,00:01:35,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:48:53,6,8,6425911345,,incorrect,1,10.988241910934448,1,10,00:01:58,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:49:17,6,9,5177046788,517704688.0,incorrect,2,10.197799921035768,1,10,00:02:21,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:49:42,6,10,391092780,39109270.0,incorrect,3,14.552986145019531,1,9,00:02:47,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:50:12,6,11,7293008,0.0,incorrect,4,20.086911916732788,1,8,00:03:17,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:50:26,6,12,5947465,594765.0,incorrect,5,5.887803077697754,1,7,00:03:31,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:50:37,6,13,615590,615590.0,correct,0,3.4679930210113525,1,6,00:03:42,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:50:52,6,14,4205242,4205242.0,correct,0,5.4257893562316895,1,7,00:03:56,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:51:05,6,15,3407928,3407928.0,correct,0,3.760207176208496,1,8,00:04:10,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:51:38,6,16,287095496,28704960.0,incorrect,1,21.24061894416809,1,9,00:04:43,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:52:00,6,17,518489227,518489227.0,correct,0,9.899442911148071,1,9,00:05:05,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:52:15,6,18,5458298364,,incorrect,1,1.663666009902954,1,10,00:05:20,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:52:43,6,19,1395025422,1395025422.0,correct,0,16.90966773033142,1,10,00:05:48,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:52:59,6,20,99766504890,,incorrect,1,0.6205837726593018,1,11,00:06:04,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:53:23,6,21,71713616820,71713616820.0,correct,0,10.795342922210692,1,11,00:06:28,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:54:02,6,22,934646940546,93464694.0,incorrect,1,15.779904127120972,1,12,00:07:06,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,16:54:28,6,23,711604689317,,incorrect,2,12.613614082336426,1,12,00:07:33,0.0,10,4,0,8,8,9,2,
wobbler,19/11/2023,17:04:57,6,24,30340397084,,incorrect,3,5.58197021484375,1,11,00:18:02,0.0,10,4,0,8,8,9,2,
"wobbler,19/11/2023,17:05:40,6,25,5962749967,,incorrect,4,4.784909963607788,1,10,00:18:21,0.0,10,4,0,8,8,9,2,""Umbes sama tulemus mis eelmine kord, 10-st edasi läheb keeruliseks."""
wobbler,22/11/2023,23:19:01,7,1,99924,99924,correct,0,2.3649699687957764,1,5,00:00:07,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:19:11,7,2,283850,283850,correct,0,3.175737142562866,1,6,00:00:19,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:19:26,7,3,2382521,2382521,correct,0,5.027886152267456,1,7,00:00:33,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:19:39,7,4,40507481,40507481,correct,0,3.4958767890930176,1,8,00:00:46,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:19:57,7,5,623072500,623072500,correct,0,7.381443977355957,1,9,00:01:04,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:20:17,7,6,583075021,0583075021,correct,0,8.471319198608398,1,10,00:01:25,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:20:41,7,7,78257711777,78257711777,correct,0,10.961305856704712,1,11,00:01:49,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:21:05,7,8,545107541868,5851581868,incorrect,1,10.558856964111328,1,12,00:02:13,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:21:22,7,9,580858536658,,incorrect,2,2.0970029830932617,1,12,00:02:30,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:23:27,7,10,89540744306,,incorrect,3,110.92091012001038,1,11,00:04:35,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:23:47,7,11,695646783,0695646783,correct,0,7.6947150230407715,1,10,00:04:54,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:24:22,7,12,74002963079,,incorrect,1,22.708921909332275,1,11,00:05:30,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:25:21,7,13,50641695929,,incorrect,2,46.92634129524231,1,11,00:06:29,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:25:56,7,14,4563154723,45631523,incorrect,3,22.638559103012085,1,10,00:07:03,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:26:13,7,15,968104448,968104448,correct,0,7.158227920532227,1,9,00:07:21,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:26:34,7,16,386441950,03864418560,incorrect,1,9.063599109649658,1,10,00:07:42,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:27:23,7,17,7339878930,,incorrect,2,36.6745171546936,1,10,00:08:31,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:27:39,7,18,375323064,,incorrect,3,5.075425863265991,1,9,00:08:47,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:28:44,7,19,76576631,/usr/local/bin/python3 /Users/wobblertalviku/Downloads/Digit_Span_Trainer-main/digit_span.py,incorrect,4,51.43036794662476,1,8,00:09:47,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:28:55,7,20,1649254,1649254,correct,0,2.78951096534729,1,7,00:10:03,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:29:10,7,21,14402605,1424605,incorrect,1,5.195461750030518,1,8,00:10:18,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:29:24,7,22,80148520,80148520,correct,0,4.986447811126709,1,8,00:10:32,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:29:44,7,23,260121661,26012601,incorrect,1,8.014570951461792,1,9,00:10:51,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:31:37,7,24,9076581,009076581,correct,0,6.040234088897705,1,9,00:12:45,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:31:57,7,25,4412837656,441283766,incorrect,1,7.975080966949463,1,10,00:13:04,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:32:58,7,26,7518139393,,incorrect,2,50.481765031814575,1,10,00:14:06,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:33:29,7,27,319371385,733193385,incorrect,3,19.88186907768249,1,9,00:14:37,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:33:44,7,28,89999922,89999922,correct,0,5.1829259395599365,1,8,00:14:51,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:34:03,7,29,259505115,259505115,correct,0,8.708482027053833,1,9,00:15:11,0.0,10,3,30,7,8,9,2,
wobbler,22/11/2023,23:34:17,7,30,6024436272,,incorrect,1,2.3815879821777344,1,10,00:15:25,0.0,10,3,30,7,8,9,2,
wobbler,23/11/2023,09:26:22,8,1,504329,504329,correct,0,13.559659957885742,1,6,00:00:32,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:29:07,8,2,8359799,8359799,correct,0,8.18089509010315,1,7,00:03:18,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:31:10,8,3,54866059,54866059,correct,0,8.308481931686401,1,8,00:05:22,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:35:59,8,4,734448995,,incorrect,1,259.96968030929565,1,9,00:10:11,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:36:41,8,5,962745233,962745233,correct,0,11.632653951644896,1,9,00:10:51,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:37:22,8,6,9931304786,993730886,incorrect,1,8.15294098854065,1,10,00:11:33,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:51:33,8,7,5422487147,,incorrect,2,817.2021939754486,1,10,00:25:44,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:52:11,8,8,530931009,ha530931009,incorrect,3,8.159904956817627,1,9,00:26:23,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:52:56,8,9,32251906,,incorrect,4,19.24745488166809,1,8,00:27:08,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:58:52,8,10,5083818,5083818,correct,0,4.778546094894409,1,7,00:33:04,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:59:22,8,11,99464001,99464001,correct,0,4.436584949493408,1,8,00:33:34,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,09:59:57,8,12,651948651,196548651,incorrect,1,5.809861898422241,1,9,00:34:09,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,10:00:33,8,13,951964415,199554415,incorrect,2,6.799118041992188,1,9,00:34:44,2.0,10,4,0,8,9,9,1,
wobbler,23/11/2023,10:37:03,9,1,478574,478574,correct,0,5.687350034713745,1,6,00:00:12,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:37:19,9,2,9604795,9604795,correct,0,7.099942922592163,1,7,00:00:28,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:37:35,9,3,8445625,08445625,correct,0,6.028627872467041,1,8,00:00:44,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:37:55,9,4,329807568,329844568,incorrect,1,8.989851236343384,1,9,00:01:04,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:38:13,9,5,185283775,1858837775,incorrect,2,8.010913133621216,1,9,00:01:22,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:38:36,9,6,30131780,30135180,incorrect,3,12.75833511352539,1,8,00:01:45,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:38:48,9,7,654299,0654299,correct,0,3.5690619945526123,1,7,00:01:57,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:39:06,9,8,27764397,27734697,incorrect,1,8.768494844436646,1,8,00:02:15,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:39:23,9,9,61809223,61809223,correct,0,7.088989019393921,1,8,00:02:32,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:39:38,9,10,350500064,350500054,incorrect,1,4.534335851669312,1,9,00:02:47,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:40:01,9,11,137644168,166344123,incorrect,2,11.567422866821287,1,9,00:03:10,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:40:15,9,12,85967847,85967847,correct,0,4.838661193847656,1,8,00:03:24,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:40:44,9,13,860802255,860802255,correct,0,17.655077934265137,1,9,00:03:52,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:41:05,9,14,9963382557,996388258,incorrect,1,8.694892883300781,1,10,00:04:13,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:41:16,9,15,6646635368,,incorrect,2,0.4760100841522217,1,10,00:04:26,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:46:17,9,16,716421380,716421380,correct,0,7.858403205871582,1,9,00:09:26,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:46:50,9,17,7775007718,777500778,incorrect,1,21.26080703735352,1,10,00:09:59,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:47:10,9,18,8274367654,8274367654,correct,0,7.815783977508545,1,10,00:10:19,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:47:44,9,19,78935200414,78935200474,incorrect,1,20.55678701400757,1,11,00:10:53,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:47:58,9,20,67835085931,,incorrect,2,0.9528000354766846,1,11,00:11:07,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:48:17,9,21,6388115369,635511539,incorrect,3,7.018948078155518,1,10,00:11:25,0.0,10,2,0,9,9,8,2,
wobbler,23/11/2023,10:54:06,9,22,979442859,,incorrect,4,1.1867008209228516,1,9,00:17:14,0.0,10,2,0,9,9,8,2,
wobbler,26/11/2023,11:57:56,10,1,18,018018,incorrect,1,2.193028211593628,1,3,00:00:08,1.0,10,5,0,9,9,9,1,
wobbler,26/11/2023,11:58:48,11,1,451134,451134,correct,0,2.429649353027344,1,6,00:00:08,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,11:59:01,11,2,9807506,9807506,correct,0,4.846897125244141,1,7,00:00:22,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,11:59:17,11,3,997780,00997780,correct,0,6.164345979690552,1,8,00:00:38,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,11:59:35,11,4,429734878,9734878,incorrect,1,6.972320795059204,1,9,00:00:56,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,11:59:54,11,5,905546316,905546316,correct,0,8.087300777435303,1,9,00:01:15,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,12:01:03,11,6,780810019,,incorrect,1,57.46452784538269,1,10,00:02:24,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,12:01:16,11,7,5625101309,,incorrect,2,0.7729129791259766,1,10,00:02:37,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,12:01:27,11,8,675316459,,incorrect,3,0.8914527893066406,1,9,00:02:48,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,12:01:42,11,9,49243426,49243426,correct,0,5.807713031768799,1,8,00:03:03,0.0,10,5,0,6,6,10,2,
wobbler,26/11/2023,12:01:58,11,10,718881870,718881870,correct,0,4.630595922470093,1,9,00:03:19,0.0,10,5,0,6,6,10,2,
